countryFrom,countryTo,value
HN,SE,0.00372
CO,ET,0.00221
ET,PE,0.00297
GH,LK,0.00374
BG,NG,0.00152
NA,NO,0.00335
MW,PT,0.00097
SV,UK,0.00170
BF,PK,0.00237
GN,NL,0.00273
EE,LB,0.00352
NI,PA,0.02971
ET,ZW,0.00472
MU,ZA,0.00582
IN,PY,0.00219
IS,SI,0.00253
AR,SN,0.00208
FR,NA,0.00136
FI,UZ,0.00192
EC,SG,0.00281
CM,TR,0.00107
BD,TW,0.00088
GT,HN,0.05477
DE,PY,0.00167
FR,LY,0.00098
ET,GM,0.00539
ID,RU,0.00072
BT,CH,0.00403
NA,SG,0.00483
FR,LI,0.00273
SA,UA,0.00075
IR,PE,0.00079
ML,MZ,0.01220
AM,NO,0.00116
AU,TT,0.00169
NG,PE,0.00202
IS,MY,0.00143
PL,UZ,0.00145
MK,SE,0.00142
HN,SV,0.09639
SD,ZM,0.00732
BE,HN,0.00445
AM,ZA,0.00134
DE,TD,0.00197
CA,UZ,0.00082
CH,UZ,0.00112
EC,KE,0.00411
EC,GT,0.01908
CR,EE,0.00557
PE,SD,0.00530
BA,DK,0.00150
CH,GT,0.00196
BW,NA,0.02602
EG,IQ,0.00268
BJ,UG,0.00506
CR,IR,0.00131
GH,LR,0.02061
AT,VE,0.00109
ES,JO,0.00082
LU,SG,0.00177
BA,FR,0.00071
KH,ZA,0.00244
SB,TW,0.00631
LB,UG,0.00296
CG,MZ,0.01300
CY,MT,0.01199
AU,MT,0.00143
ID,VE,0.00376
BH,TN,0.00813
ML,PT,0.00147
BW,PK,0.00406
EC,GR,0.00202
BG,LB,0.00293
BJ,IN,0.00085
MT,SK,0.00845
PL,TN,0.00073
IT,MD,0.00174
MX,SD,0.00206
FI,KW,0.00166
IT,NA,0.00139
GH,RW,0.00719
CR,MY,0.00220
RW,TH,0.00353
MT,RO,0.00501
FR,PG,0.00101
JM,NO,0.00268
FR,KM,0.00520
GH,PK,0.00165
PA,TT,0.02549
PE,SK,0.00339
DO,PR,0.03261
MG,TZ,0.00658
HK,MA,0.00158
KZ,TR,0.00200
GM,PT,0.00144
AT,LK,0.00103
HU,MA,0.00121
AU,TO,0.00713
CH,SY,0.00149
BD,LU,0.00341
NZ,TO,0.01963
DZ,FI,0.00138
CU,HR,0.00307
MK,PT,0.00153
MA,QA,0.00293
MG,ML,0.01546
BR,UZ,0.00109
MY,NI,0.00452
GT,PE,0.01080
DE,GL,0.00150
PH,VU,0.03095
CM,KH,0.00709
BJ,MZ,0.01182
IT,SM,0.00532
IR,QA,0.00081
EE,HK,0.00185
BD,KW,0.00438
KM,MG,0.09623
CM,TN,0.00311
DZ,MY,0.00158
EC,IR,0.00139
CM,PE,0.00372
MG,SE,0.00164
RO,SG,0.00086
DZ,JO,0.00617
DO,ES,0.00238
CZ,ZW,0.00236
DE,GT,0.00105
DE,ME,0.00149
MW,SD,0.00650
SV,VE,0.02152
CA,SV,0.00252
AT,LA,0.00336
AE,PL,0.00109
MM,PK,0.00571
CN,DZ,0.00047
BJ,GN,0.03178
BD,PT,0.00065
BY,LV,0.00861
EC,GY,0.04585
BH,LB,0.01027
CH,YE,0.00170
IQ,NL,0.00089
CL,VN,0.00139
BY,SI,0.00314
JM,KE,0.00565
IE,TT,0.00439
GH,PT,0.00074
AU,ME,0.00238
AM,PE,0.00388
KH,MN,0.02005
AR,IR,0.00033
IE,TZ,0.00119
ML,ZM,0.00953
BD,IS,0.00332
BW,UG,0.00647
IR,LK,0.00084
CR,HU,0.00261
FR,UZ,0.00074
AL,UK,0.00089
ES,PY,0.00273
LU,MX,0.00161
IT,LY,0.00100
CU,PY,0.01988
BR,SY,0.00146
CI,ET,0.00613
CO,UG,0.00208
GA,NE,0.02440
GR,ZW,0.00182
DO,IT,0.00185
KR,UG,0.00046
DZ,EG,0.00209
KE,MY,0.00083
DE,TT,0.00106
CU,HU,0.00181
IL,QA,0.00103
GR,KW,0.00164
ET,RU,0.00064
CI,ID,0.00686
AR,SV,0.00808
CH,SZ,0.00301
BR,JM,0.00160
BJ,BR,0.00119
LB,PH,0.00488
PH,SY,0.01020
DZ,RU,0.00096
DK,GE,0.00097
DE,JM,0.00087
AT,NA,0.00293
NP,PE,0.00445
IT,PY,0.00213
BE,SL,0.00352
KE,TG,0.00834
BO,CN,0.00096
CM,HU,0.00157
GR,VE,0.00130
ID,MZ,0.00586
AZ,ES,0.00136
IN,LA,0.00164
BF,CG,0.00998
GH,PA,0.00818
ET,ID,0.00266
ML,MX,0.00268
PT,UG,0.00060
KE,SK,0.00213
SE,VU,0.00492
BJ,MG,0.01498
BO,TH,0.00421
AZ,PL,0.00202
AO,UG,0.01016
BG,IS,0.00301
BF,RW,0.01032
HU,KW,0.00224
IR,OM,0.00120
ET,TH,0.00137
AR,OM,0.00241
PL,VE,0.00098
GM,SG,0.00289
IL,VN,0.00083
AT,MK,0.00187
HU,LB,0.00165
GM,RW,0.01385
TT,ZA,0.00376
CA,DO,0.00199
BE,KW,0.00126
HU,KE,0.00098
CH,HT,0.00241
AU,BJ,0.00104
PL,UY,0.00114
GT,SE,0.00214
AT,EC,0.00170
GR,OM,0.00175
SK,TH,0.00157
GR,KE,0.00072
BE,LA,0.00305
MW,NZ,0.00194
NP,PH,0.00554
UY,ZA,0.00167
GA,GM,0.01478
BW,CM,0.00860
SN,TD,0.02680
IE,PE,0.00149
PE,SV,0.01900
BA,PH,0.00729
AM,CU,0.00448
UK,VU,0.00222
ET,MX,0.00115
DZ,IR,0.00094
LT,NI,0.01396
CR,PK,0.00293
BA,EE,0.00527
GH,PE,0.00349
IN,TT,0.00138
LS,UK,0.00199
OM,SD,0.00813
DZ,LB,0.00469
FR,TT,0.00132
CR,NI,0.02120
TG,ZA,0.00458
QA,SD,0.00544
GH,NP,0.00420
HN,PA,0.04397
FI,VN,0.00095
EG,ZW,0.00277
EC,PR,0.01424
CU,PK,0.00203
MK,PL,0.00168
HU,KZ,0.00293
SE,SL,0.00295
AZ,CA,0.00114
IS,SK,0.00368
LK,PG,0.00894
CL,HK,0.00094
GH,KR,0.00057
BG,CL,0.00127
CL,DO,0.00684
FR,SL,0.00180
BF,PG,0.01129
AU,FM,0.00545
CR,GR,0.00191
BD,ET,0.00245
CM,MZ,0.00656
MM,NL,0.00187
AE,NO,0.00138
CH,JM,0.00163
GN,UG,0.01328
AT,KH,0.00184
RS,ZA,0.00104
CR,NO,0.00184
IR,PH,0.00098
GT,NO,0.00322
LK,SA,0.00157
FR,GY,0.00313
BT,IN,0.00282
LV,TW,0.00184
SC,US,0.00178
AT,ZM,0.00133
MW,NP,0.00545
GE,NO,0.00113
HT,KE,0.00834
BE,LS,0.00526
BF,LB,0.00530
GM,LU,0.00752
ET,LU,0.00331
FR,MU,0.00204
KH,NE,0.02119
CG,SN,0.00973
IT,YE,0.00116
KR,LU,0.00068
AE,BD,0.00381
HU,VN,0.00129
MK,RO,0.00390
PE,RO,0.00201
BH,SE,0.00192
GR,UY,0.00150
IL,UZ,0.00167
IL,JO,0.00140
GH,TN,0.00292
TG,TZ,0.01054
JO,PK,0.00244
CI,NG,0.00418
CL,GT,0.00493
BW,CG,0.01278
NP,OM,0.00511
TH,ZM,0.00177
BZ,FR,0.00332
BG,GH,0.00196
BW,NL,0.00100
NI,PR,0.02071
TR,VE,0.00091
AZ,ZA,0.00223
AR,MA,0.00091
DO,NL,0.00175
PL,QA,0.00067
ET,TN,0.00186
CH,LR,0.00298
IL,UG,0.00057
MR,TN,0.01419
CY,ZA,0.00125
AE,IL,0.00094
GM,IE,0.00204
BD,GT,0.00668
BD,CY,0.00298
IE,MA,0.00086
BD,CR,0.00383
CO,ID,0.00186
BO,VN,0.00561
GT,NI,0.02775
CA,GW,0.00146
CL,UG,0.00096
ID,SN,0.00329
IN,LV,0.00061
FI,PA,0.00203
BW,SN,0.00848
MN,SE,0.00156
AL,CH,0.00135
BD,IL,0.00062
LY,TN,0.00507
ES,GW,0.00174
HU,OM,0.00180
MY,PA,0.00232
JP,RW,0.00072
DO,FR,0.00136
BO,PR,0.01485
TH,VE,0.00146
CN,MM,0.00095
MY,TZ,0.00079
DK,NI,0.00244
KH,TW,0.00153
HR,SG,0.00086
AL,PL,0.00174
IT,NE,0.00103
BE,KZ,0.00123
KR,LK,0.00049
HR,PH,0.00248
CZ,QA,0.00114
MA,NO,0.00064
HK,LU,0.00172
CA,LR,0.00217
HR,ME,0.00826
FR,GQ,0.00195
KZ,RO,0.00283
BR,DZ,0.00059
SA,TZ,0.00087
CN,NE,0.00088
LK,VN,0.00245
BN,KR,0.00166
PT,SN,0.00078
EE,LK,0.00268
BR,NE,0.00148
BE,CF,0.00300
SD,TR,0.00115
AR,ZW,0.00188
DZ,MX,0.00129
DZ,TW,0.00096
NI,VN,0.00782
ES,MC,0.00221
AT,CR,0.00121
CL,EG,0.00060
SD,VN,0.00327
NG,TN,0.00127
CH,KG,0.00265
ER,UK,0.00204
BF,ZW,0.00598
IR,SK,0.00054
CH,MD,0.00191
HU,UY,0.00154
AF,BE,0.00229
GA,ID,0.00547
CH,LY,0.00110
AE,LT,0.00381
FI,SD,0.00124
AO,IT,0.00125
AD,ES,0.00591
VE,VN,0.00258
BJ,GR,0.00155
HN,JP,0.00177
PY,SV,0.06626
CR,CU,0.00536
SI,TN,0.00146
BD,TN,0.00192
GH,MX,0.00102
KR,SD,0.00065
LU,RW,0.00638
GM,PH,0.00629
BD,GN,0.01087
AT,KZ,0.00136
TT,VE,0.00924
EG,VN,0.00107
AE,RU,0.00075
CM,FI,0.00087
BW,MW,0.00787
AU,HN,0.00218
LU,SA,0.00123
CA,MM,0.00120
ML,RW,0.01067
SL,ZA,0.00385
NG,TD,0.00830
JM,NL,0.00105
GA,SE,0.00121
AT,GT,0.00211
PR,PY,0.02810
BO,CU,0.00788
CI,TH,0.00266
EC,HU,0.00207
BJ,TN,0.00421
BN,BR,0.00180
AD,DK,0.00954
IL,NP,0.00091
MG,TH,0.00288
AE,KR,0.00057
MZ,VN,0.00403
AO,CM,0.01012
LB,MW,0.00360
LB,SG,0.00126
GN,MR,0.08041
PH,RU,0.00075
LI,SI,0.01067
AR,GE,0.00121
CR,PG,0.01045
BD,OM,0.00351
BE,PY,0.00306
CA,LS,0.00221
BO,SV,0.03502
ES,NE,0.00132
KR,KZ,0.00085
HU,MT,0.00292
KE,NI,0.00598
CR,DO,0.01877
KR,PY,0.00211
MU,PK,0.00599
BN,IN,0.00129
BF,FI,0.00117
FI,UY,0.00114
AM,AR,0.00124
SA,UG,0.00083
AR,BY,0.00159
CL,QA,0.00130
AZ,UA,0.00331
RU,TN,0.00050
IN,RW,0.00073
CH,MR,0.00308
AO,BE,0.00239
CM,GE,0.00285
EC,SR,0.02995
GA,NG,0.00333
JO,TH,0.00179
KO,SE,0.00336
BA,TR,0.00126
PG,SE,0.00124
HN,PR,0.03066
LB,LK,0.00315
CZ,KZ,0.00209
TW,ZM,0.00111
AE,RS,0.00283
PT,PY,0.00275
HK,PE,0.00154
CH,PR,0.00110
CN,MU,0.00133
MW,PK,0.00161
BA,GR,0.00136
GA,MW,0.00748
CG,TH,0.00256
BI,FR,0.00174
BF,EG,0.00177
BD,IE,0.00092
GN,SE,0.00261
GR,LK,0.00092
ES,GL,0.00184
FI,MK,0.00168
GN,NE,0.03953
EE,VN,0.00206
PK,UZ,0.00219
KH,NP,0.00636
MW,SG,0.00146
AT,JO,0.00101
EC,EE,0.00442
BH,MA,0.00562
HU,NG,0.00064
AR,MZ,0.00208
ES,KH,0.00084
HN,IT,0.00174
CH,SB,0.00298
MA,TW,0.00062
BZ,MX,0.01069
AF,IT,0.00120
AE,CG,0.00689
GR,ZM,0.00118
BB,JM,0.02887
CN,PG,0.00066
NE,TD,0.04564
CM,MA,0.00215
ME,UK,0.00103
EC,LB,0.00519
BR,PG,0.00111
JP,NI,0.00120
MW,SA,0.00135
HU,MK,0.00227
BH,DE,0.00071
MW,TW,0.00098
BD,SI,0.00144
HN,UK,0.00126
GY,UK,0.00174
LK,NG,0.00163
MM,SG,0.00388
QA,RO,0.00155
LB,SY,0.00649
ET,NE,0.00668
BG,DZ,0.00249
AE,EE,0.00312
ET,KH,0.00424
CA,LY,0.00080
JP,SV,0.00180
AZ,IN,0.00082
KG,RU,0.00317
HR,LV,0.00344
ID,QA,0.00256
GM,KH,0.00963
BJ,CN,0.00053
ID,MX,0.00097
SA,ZM,0.00152
BN,DK,0.00260
AU,KZ,0.00081
BW,JP,0.00081
TR,VN,0.00066
JP,MU,0.00159
IT,JM,0.00083
FJ,WS,0.10017
ET,YE,0.00564
KE,MG,0.00390
DO,ID,0.01008
AR,QA,0.00121
NI,SG,0.00408
MC,SA,0.00552
KE,TW,0.00050
ML,SA,0.00205
ML,ZW,0.00825
ES,SY,0.00097
BA,SK,0.00402
BR,RW,0.00102
MW,PE,0.00340
PK,VN,0.00108
BE,MC,0.00330
CI,UG,0.00434
IQ,UG,0.00323
NO,VE,0.00094
BG,TN,0.00174
GH,IE,0.00106
DZ,RS,0.00272
KE,UY,0.00229
JM,JP,0.00085
CV,DE,0.00159
FJ,IN,0.00140
NA,SD,0.01209
AE,VN,0.00285
CO,SD,0.00296
CL,UZ,0.00211
BR,LA,0.00172
KW,SD,0.00571
MZ,ZW,0.00779
GM,SA,0.00200
MX,SN,0.00142
BY,VN,0.00308
AD,IT,0.00461
JO,NO,0.00115
CN,SL,0.00117
CZ,YE,0.00282
BH,NL,0.00113
SY,TR,0.00177
ID,IL,0.00068
HN,PT,0.00301
CL,GE,0.00130
CR,SV,0.02382
AM,KZ,0.00546
SN,ZM,0.00506
AE,CZ,0.00139
GL,RU,0.00252
CR,KE,0.00291
AE,RO,0.00188
EC,PH,0.00611
DO,NI,0.03850
GH,SL,0.01051
MG,UG,0.00469
AE,SD,0.00497
NG,RO,0.00082
CU,HN,0.01627
BO,PA,0.01598
KE,OM,0.00267
CZ,LB,0.00118
PH,SB,0.02042
BZ,DE,0.00268
NL,OM,0.00066
BF,CO,0.00280
BD,NE,0.00687
PH,ZW,0.00550
BI,CH,0.00262
LT,NP,0.00367
IE,NA,0.00340
ET,GA,0.00489
MG,NL,0.00096
MD,UK,0.00094
BE,MN,0.00187
BJ,PT,0.00107
NG,SY,0.00335
NP,YE,0.00846
IE,TN,0.00094
HT,PR,0.02168
CF,CZ,0.00507
LK,PT,0.00064
MX,ZM,0.00149
AU,CF,0.00196
RU,TT,0.00177
IS,NG,0.00165
GT,HK,0.00449
BR,SV,0.00253
PR,TW,0.00175
FI,TT,0.00255
MZ,SN,0.00647
DO,HN,0.05698
SG,UY,0.00156
CL,KE,0.00080
MM,ZA,0.00312
AU,BT,0.00258
MN,RU,0.00171
AU,MU,0.00196
CM,NA,0.00847
KZ,NL,0.00081
CR,UY,0.00608
ID,JO,0.00347
NG,VE,0.00172
KR,MK,0.00088
ET,MZ,0.00393
DK,KW,0.00102
MZ,UY,0.00642
IT,LI,0.00210
CM,ZW,0.00444
CU,PA,0.00751
QA,TW,0.00082
KE,PL,0.00041
ES,SD,0.00063
BD,FI,0.00072
BI,DE,0.00140
CY,QA,0.00370
KW,TH,0.00184
AR,CM,0.00119
AU,SL,0.00173
BT,PK,0.00789
CH,KZ,0.00095
AR,GH,0.00111
TH,UY,0.00169
PK,SK,0.00120
BI,SD,0.02068
EC,NO,0.00146
LA,PH,0.01205
JP,VU,0.00235
DZ,GR,0.00103
LU,TH,0.00144
CR,HN,0.02353
GH,PG,0.00590
BD,HK,0.00127
MX,UG,0.00082
BR,NA,0.00150
MY,PR,0.00215
OM,ZA,0.00147
MW,PG,0.00767
CZ,KE,0.00070
CU,ID,0.00288
SA,SN,0.00145
PG,TW,0.00181
ML,TD,0.02840
GR,NG,0.00047
AU,HT,0.00154
BH,CH,0.00132
AD,DE,0.00362
LK,PE,0.00298
BR,GY,0.00346
KE,SZ,0.00780
BI,CG,0.02871
GW,KE,0.00690
SG,UG,0.00090
AF,KE,0.00608
PT,ZM,0.00082
LY,NG,0.00331
AR,MK,0.00229
GA,ML,0.01138
GM,KR,0.00083
CO,KW,0.00297
GH,KH,0.00499
SD,TN,0.00333
CG,JP,0.00070
GN,NG,0.00719
ML,PG,0.01167
LR,UG,0.01239
DO,PA,0.02631
NZ,PR,0.00258
CA,FJ,0.00146
NG,UA,0.00078
CR,RU,0.00101
NZ,PG,0.00267
BE,MM,0.00214
AE,TN,0.00290
CI,EG,0.00270
GT,VE,0.00917
CR,IL,0.00126
KH,TZ,0.00421
BW,ET,0.00515
PK,TJ,0.00803
MY,PE,0.00099
CM,KR,0.00046
IT,PG,0.00077
AM,CL,0.00133
IR,TZ,0.00047
MD,NL,0.00164
RU,UG,0.00046
KH,NZ,0.00226
BG,OM,0.00319
GA,TD,0.03341
CM,RW,0.00574
FI,MA,0.00067
IS,MX,0.00117
NO,OM,0.00127
NP,SG,0.00143
GE,SA,0.00112
CO,HK,0.00115
CR,ID,0.00416
FI,ID,0.00078
HN,PY,0.06547
DZ,UA,0.00170
AO,ZA,0.00348
ER,ZW,0.03630
KO,NL,0.00263
LU,RU,0.00067
BB,IT,0.00147
IE,UZ,0.00186
AR,NP,0.00142
AO,AU,0.00156
ME,RU,0.00250
CG,NA,0.01679
GR,KZ,0.00161
ES,JM,0.00107
MN,TW,0.00228
OM,UG,0.00322
PA,TH,0.00301
AM,SG,0.00125
ID,NO,0.00074
GR,MW,0.00070
BT,NL,0.00173
MN,PH,0.00655
NE,NO,0.00165
AZ,BY,0.00580
CG,UY,0.00483
HK,RO,0.00056
IE,IQ,0.00115
LU,PK,0.00098
AE,SG,0.00099
NE,SE,0.00110
GN,ML,0.01640
CR,UG,0.00234
TJ,US,0.00066
MK,TW,0.00104
GY,SR,0.07918
GQ,ML,0.02008
FI,MZ,0.00102
GY,TT,0.03814
KZ,ZA,0.00120
NP,PL,0.00052
AU,LS,0.00172
PG,SA,0.00165
AF,KR,0.00106
BF,GR,0.00078
BD,TJ,0.00932
VU,WS,0.11323
AU,BH,0.00075
NL,PY,0.00134
AL,PT,0.00106
EG,GA,0.00191
GT,PH,0.00673
NG,SL,0.00406
AL,BE,0.00117
HN,TR,0.00270
HU,VE,0.00089
CI,ES,0.00061
KW,TN,0.00222
BA,CN,0.00031
LY,NL,0.00063
JP,TT,0.00069
GH,GW,0.00691
IS,PK,0.00095
MX,ZW,0.00114
KR,MZ,0.00054
OM,TH,0.00131
BN,NL,0.00105
AE,GH,0.00218
BF,SL,0.01007
ID,UY,0.00218
DE,SZ,0.00081
IQ,ZA,0.00098
AF,ET,0.00517
OM,RS,0.00232
DO,SE,0.00148
CG,CO,0.00274
GT,JP,0.00068
AT,BI,0.00251
CZ,VE,0.00084
BD,CG,0.00304
BF,SG,0.00108
AZ,RO,0.00234
TO,US,0.00134
MW,MY,0.00081
BF,RU,0.00054
NL,SC,0.00236
HK,KW,0.00147
DE,LR,0.00106
KO,RO,0.00614
MG,MR,0.02527
AN,UK,0.00136
BN,PL,0.00159
JP,NE,0.00070
AR,TT,0.00231
CM,MX,0.00072
MT,UA,0.00236
CY,PE,0.00240
CZ,KH,0.00141
CH,MU,0.00153
ET,LK,0.00159
IR,LY,0.00086
EE,KO,0.01018
BR,BW,0.00076
IT,LA,0.00080
LK,UA,0.00102
CO,VN,0.00113
MN,UG,0.00397
BW,SZ,0.01915
LK,OM,0.00304
BF,PH,0.00312
NI,UG,0.00480
NP,TW,0.00064
NI,PH,0.00790
BR,JO,0.00046
CN,LS,0.00117
CG,CI,0.00761
AL,TR,0.00143
DK,GQ,0.00275
AZ,NL,0.00067
IN,TG,0.00084
AZ,LV,0.00742
AU,SZ,0.00128
RU,TZ,0.00032
GH,TD,0.00956
EC,KR,0.00054
CM,MW,0.00228
BJ,TW,0.00097
BH,DK,0.00124
RU,TJ,0.00245
GQ,VN,0.00884
KE,LB,0.00123
SK,TZ,0.00135
BR,KO,0.00201
ET,KR,0.00024
GH,IS,0.00190
CO,TN,0.00115
BB,MX,0.00308
CY,LK,0.00258
FI,KZ,0.00108
AT,QA,0.00049
BE,BH,0.00115
ES,MD,0.00111
MA,SI,0.00090
NZ,PA,0.00185
MA,MR,0.00871
QA,TZ,0.00151
FI,TN,0.00048
MY,PG,0.00148
AO,NL,0.00104
JP,ML,0.00044
GM,GR,0.00104
ID,MA,0.00128
BT,LK,0.01191
BW,IR,0.00091
KO,LV,0.01949
PA,ZA,0.00150
EC,SA,0.00130
AZ,FR,0.00052
CM,RU,0.00040
TG,UG,0.00502
IQ,NZ,0.00122
DZ,SG,0.00095
AU,GQ,0.00167
BA,RU,0.00064
MY,VU,0.00442
ER,NG,0.00830
BE,HT,0.00157
NP,ZW,0.00354
CU,KH,0.00408
DK,MK,0.00092
BF,SA,0.00099
BZ,CA,0.00243
SA,UY,0.00096
HN,NL,0.00146
IL,SN,0.00066
FR,HN,0.00113
CI,SG,0.00164
PH,UY,0.00302
BO,PL,0.00107
BR,KZ,0.00062
ES,MU,0.00134
SV,VN,0.00781
TZ,YE,0.00373
NE,SD,0.00796
KO,RS,0.00922
CO,GY,0.00966
PY,UY,0.01128
CF,LU,0.00942
PA,TW,0.00125
RW,SN,0.00503
JO,QA,0.00264
AU,TG,0.00103
BY,RO,0.00136
PA,SG,0.00186
GH,WS,0.01591
DK,IQ,0.00073
EC,TZ,0.00260
DZ,ID,0.00199
AT,GM,0.00088
CN,ZW,0.00031
GT,UY,0.00708
BW,IE,0.00173
ER,IT,0.00188
ET,NZ,0.00063
LB,OM,0.00300
GT,TH,0.00250
FM,PG,0.03956
AU,KI,0.00667
BJ,SI,0.00211
ET,HU,0.00063
TN,UG,0.00117
FJ,SE,0.00145
AR,KO,0.00481
CZ,NG,0.00040
FJ,KR,0.00120
GW,PT,0.00156
MA,PL,0.00034
KR,LV,0.00052
FI,KO,0.00353
CO,MZ,0.00243
EE,QA,0.00171
GA,OM,0.00623
CA,SR,0.00150
AE,KO,0.01410
EC,FI,0.00102
AO,CA,0.00089
CL,SN,0.00112
BA,CZ,0.00117
JM,ZW,0.00715
CH,GQ,0.00195
EC,TH,0.00151
FJ,FM,0.06950
AT,ZW,0.00077
AZ,JP,0.00054
BJ,NE,0.01005
KR,MA,0.00023
PH,PR,0.00502
CO,GH,0.00130
MG,VN,0.00340
QA,SY,0.00420
GH,MM,0.00568
KN,US,0.00205
CU,TT,0.00629
MZ,SD,0.00468
FR,KO,0.00137
MC,NO,0.00276
KG,UK,0.00087
HK,TZ,0.00081
CY,IS,0.00261
BI,TZ,0.00764
CO,DZ,0.00165
BF,KH,0.00478
FI,QA,0.00059
IT,SZ,0.00102
BR,GW,0.00130
IQ,QA,0.00292
HT,IT,0.00082
BT,FR,0.00134
BY,ZA,0.00086
GA,MG,0.00909
EE,TN,0.00140
BF,LA,0.00874
NL,SZ,0.00129
SV,UY,0.01245
NA,PR,0.01225
KH,PE,0.00353
MT,TR,0.00133
BE,TG,0.00157
BJ,TD,0.01835
IE,VE,0.00085
BE,PG,0.00099
CN,MK,0.00038
ES,KO,0.00179
FJ,TO,0.09100
AT,MZ,0.00085
BA,BY,0.00395
BE,SR,0.00268
FR,VU,0.00150
GH,GQ,0.01014
AE,PH,0.00288
GW,MZ,0.01293
BE,NA,0.00133
MG,NO,0.00123
FJ,NL,0.00114
AU,GY,0.00201
BA,BR,0.00052
IL,SY,0.00111
BH,IT,0.00060
CM,GQ,0.01080
HT,TZ,0.00527
PG,ZA,0.00144
EG,TG,0.00312
FR,KG,0.00118
CU,EE,0.00193
AD,BR,0.00442
LK,TW,0.00057
KW,PT,0.00057
DE,HN,0.00091
LA,TZ,0.00512
ER,NL,0.00236
DO,MY,0.00267
JM,PA,0.01053
AT,BJ,0.00087
BA,NZ,0.00125
CA,SL,0.00099
LY,ZA,0.00139
CH,ER,0.00276
FJ,SG,0.00314
CG,CZ,0.00148
PH,VE,0.00261
MA,SY,0.00316
MX,OM,0.00110
MN,PL,0.00123
AT,MD,0.00183
AZ,PH,0.00536
CM,VN,0.00153
AR,SK,0.00072
IS,MT,0.00501
BA,LT,0.00322
ME,SI,0.00483
BH,IR,0.00103
PK,TN,0.00073
LY,YE,0.01024
BS,UK,0.00222
LA,SG,0.00277
PA,PL,0.00102
CR,NG,0.00169
JO,RU,0.00056
LI,NL,0.00176
DO,VN,0.00616
ER,IL,0.00413
BD,GE,0.00156
DE,SR,0.00110
JP,PW,0.00383
CN,GL,0.00081
SE,TG,0.00132
BW,GH,0.00404
CG,ET,0.00295
AZ,PE,0.00430
DZ,PK,0.00105
NL,SV,0.00148
RU,SY,0.00089
DE,HT,0.00065
CG,ES,0.00058
AR,TZ,0.00063
KW,ZA,0.00092
BW,CN,0.00045
NP,SD,0.00319
PK,SN,0.00116
AT,CI,0.00100
CO,RW,0.00284
MG,NG,0.00226
BD,EC,0.00270
CI,GN,0.01815
FR,TJ,0.00137
CI,RU,0.00083
ET,GE,0.00152
MK,SG,0.00154
AU,MC,0.00144
BG,ET,0.00111
KH,PK,0.00167
PK,SD,0.00126
CL,LT,0.00093
BE,IQ,0.00067
NE,PK,0.00263
DZ,SE,0.00044
CF,ES,0.00134
MM,SE,0.00119
BB,TT,0.02329
JO,SN,0.00340
PE,ZM,0.00255
BG,PE,0.00139
FI,VA,0.00849
ET,SZ,0.00663
DO,GT,0.02185
NI,PT,0.00135
CA,NI,0.00084
TR,UY,0.00070
NI,TW,0.00183
DZ,TH,0.00103
HN,UY,0.01230
AF,CG,0.01283
ID,LU,0.00186
AT,DZ,0.00058
HK,RS,0.00084
IE,MZ,0.00132
AE,LV,0.00398
BD,PE,0.00153
CR,PH,0.00385
IN,MU,0.00107
HK,HR,0.00074
BJ,PL,0.00079
BG,ID,0.00125
NZ,VU,0.00530
CU,NG,0.00117
PR,SA,0.00160
GT,UG,0.00408
ID,TG,0.00596
HK,IS,0.00111
CZ,NP,0.00089
KH,NG,0.00193
BO,GT,0.01326
IQ,KR,0.00047
IQ,LB,0.00301
CR,TW,0.00089
AT,NI,0.00165
MA,NG,0.00078
BE,DO,0.00177
KR,PA,0.00071
EE,MK,0.00323
LA,SN,0.00852
ET,PH,0.00185
GT,PR,0.01175
GP,IN,0.00258
LC,ZA,0.00939
KW,TW,0.00077
PR,SE,0.00080
IS,SA,0.00080
ID,IE,0.00067
NL,TT,0.00085
BR,MN,0.00093
LV,MX,0.00124
SI,VN,0.00096
NO,TD,0.00302
CG,SG,0.00158
BJ,JP,0.00042
LV,TH,0.00148
PA,PH,0.00540
CA,MC,0.00123
ID,SD,0.00238
MY,UY,0.00086
KE,RO,0.00063
GM,PK,0.00159
KR,KW,0.00044
ES,SC,0.00241
NE,TN,0.00465
IQ,KE,0.00179
KM,US,0.00126
CA,KO,0.00150
DO,EC,0.01323
AU,DO,0.00116
CG,TG,0.01321
CM,LK,0.00199
CU,GM,0.00389
AL,SI,0.00312
NP,SA,0.00088
CA,PG,0.00055
LK,SN,0.00262
CI,IE,0.00154
HK,SK,0.00094
GR,KO,0.00349
BI,KE,0.00604
NL,YE,0.00073
AZ,CO,0.00320
GT,RU,0.00117
EC,PL,0.00077
PG,SB,0.02461
DK,JM,0.00115
ID,PR,0.00362
CZ,PA,0.00174
CN,GM,0.00035
FI,JM,0.00140
FJ,PG,0.01650
MA,RS,0.00117
FI,NI,0.00198
PT,ST,0.00530
BE,MD,0.00166
CU,PH,0.00266
ID,KW,0.00238
AU,BA,0.00045
LU,MT,0.00515
IL,PR,0.00109
PR,RU,0.00088
GR,VN,0.00047
KR,OM,0.00046
ET,TD,0.00813
EE,PH,0.00208
HU,MG,0.00175
BZ,CH,0.00333
IT,ME,0.00095
BA,CH,0.00053
AU,PW,0.00472
KE,MA,0.00090
CI,MG,0.00856
GH,RU,0.00038
